id,title,step1_class,is_safety,primary_objective_score,method_score,evaluation_score,total_score,subdomain,confidence,reasoning
Ng2VDbKD4r,UniSplat: Unified Spatio-Temporal Fusion via 3D Latent Scaffolds for Dynamic Driving Scene Reconstruction,3,False,0,0,0,0,,high,"The paper focuses on improving 3D scene reconstruction for autonomous driving, which is a general capability/performance improvement task with no explicit safety or alignment motivation."
LUiqtv6vrd,Safety Instincts: LLMs Learn to Trust Their Internal Compass for Self-Defense,4,True,3,2,1,6,Alignment Training,high,The paper proposes a new reinforcement learning method (SIRL) to improve model safety and defense against jailbreaks by leveraging internal confidence signals.
CQIkN2uuBr,LINGOLY-TOO: Disentangling Reasoning from Knowledge with Templatised Orthographic Obfuscation,3,False,0,0,0,0,,high,"The paper focuses on improving the measurement of reasoning capabilities by disentangling them from memorization, which is a general capability evaluation and not an AI safety or alignment effort."
YnNIp38v1M,CIMemories: A Compositional Benchmark For Contextual Integrity In LLMs,1,False,0,0,0,0,,high,"The paper focuses on privacy and sensitive information leakage (Contextual Integrity), which falls under traditional AI ethics and data privacy (Class 1) rather than existential or frontier AGI safety."
eiTy6AYeQi,Reversible Primitive–Composition Alignment for Continual Vision–Language Learning,3,False,0,0,0,0,,high,"The paper focuses on continual learning and compositional robustness in vision-language models to prevent catastrophic forgetting, which is a general capability/performance issue rather than an AI safety or alignment concern."
wLcTAJ7DF9,Multi-ReduNet: Interpretable Class-Wise Decomposition of ReduNet,2,False,0,0,0,0,,high,"The paper focuses on improving the efficiency and interpretability of a specific neural architecture (ReduNet) for general classification tasks, which falls under standard XAI capabilities rather than frontier AI safety."
MZi9SYPVz5,Enhancing Visual Token Representations for Video Large Language Models via Training-free Spatial-Temporal Pooling and Gridding,3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency and performance of visual token representations in Video LLMs, which is a general capability improvement with no safety or alignment motivation."
ODB82HDp0V,AssetFormer: Modular 3D Assets Generation with Autoregressive Transformer,3,False,0,0,0,0,,high,"The paper focuses on improving the capabilities of 3D asset generation using a Transformer architecture with no mention of safety, alignment, or risk mitigation."
QuaJ6kJaBm,Flash-Searcher: Fast and Effective Web Agents via DAG-Based Parallel Execution,3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency and performance of web agents through parallel execution and DAG-based reasoning, with no mention of safety, alignment, or risk mitigation."
ENAfBpMc6y,"Refine Now, Query Fast: A Decoupled Refinement Paradigm for Implicit Neural Fields",3,False,0,0,0,0,,high,"The paper focuses on improving the inference speed and fidelity of Implicit Neural Representations for scientific simulations, which is a general capability/efficiency improvement with no safety or alignment motivation."
e3XLWHFrnr,From Text to Talk: Audio-Language Model Needs Non-Autoregressive Joint Training,3,False,0,0,0,0,,high,"The paper focuses on improving the architecture and training of audio-language models for better speech synthesis and generation, with no mention of AI safety, alignment, or risk mitigation."
QOWYX3Q2XS,MENLO: From Preferences to Proficiency – Evaluating and Modeling Native-like Quality Across 47 Languages,3,False,0,0,0,0,,high,"The paper focuses on improving multilingual proficiency and evaluation quality, which are general capabilities and not related to existential or frontier AI safety."
JAOOOgzVUl,From Predictors to Samplers via the Training Trajectory,3,False,0,0,0,0,,high,"The paper focuses on improving sampling efficiency and capabilities by leveraging the training trajectory of neural networks, with no explicit AI safety or alignment objective."
Ef5O9gNNLE,ToolTree: Efficient LLM Tool Planning via Dual-Feedback Monte Carlo Tree Search and Bidirectional Pruning,3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency and performance of LLM tool planning using MCTS, with no mention of safety, alignment, or risk mitigation."
06I7jcrkW2,Orbital Transformers for Predicting Wavefunctions in Time-Dependent Density Functional Theory,3,False,0,0,0,0,,high,The paper describes a transformer architecture for predicting wavefunctions in quantum chemistry (TDDFT) and has no relation to AI safety or alignment.
EbgCEd8gyN,Sysformer: Safeguarding Frozen Large Language Models with Adaptive System Prompts,4,True,3,2,1,6,Safeguards,high,"The paper proposes a mechanism to safeguard frozen LLMs by learning adaptive system prompts to prevent harmful outputs and reduce unjustified refusals, which fits the definition of inference-time safety bounding."
RHPqr2egJO,Closing the Modality Gap Aligns Group-Wise Semantics,3,False,0,0,0,0,,high,"The paper focuses on improving multimodal representation learning and clustering performance by addressing the 'modality gap' in CLIP, with no mention of AI safety, alignment, or catastrophic risk."
JLelnhqXaC,CapRL: Stimulating Dense Image Caption Capabilities via Reinforcement Learning,3,False,0,0,0,0,,high,"The paper focuses on improving image captioning capabilities using reinforcement learning to enhance performance and generality, with no mention of AI safety, alignment, or catastrophic risk."
FbssShlI4N,FALCON: Few-step Accurate Likelihoods for Continuous Flows,3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency and accuracy of likelihood calculations for continuous normalizing flows in the context of molecular sampling, which is a general capability/performance improvement in statistical physics."
VJGVfJJ2wW,EAMET: ROBUST MASSIVE MODEL EDITING VIA EMBEDDING ALIGNMENT OPTIMIZATION,2,False,0,0,0,0,,high,"The paper focuses on model editing for knowledge updates and reliability, which falls under standard reliability and usability (Class 2) rather than existential or frontier AI safety."
h06l9w1clt,Locality-aware Parallel Decoding for Efficient Autoregressive Image Generation,3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency and speed of autoregressive image generation, which is a general capability/performance goal with no safety or alignment motivation."
WbVTxfv1Mp,Rectified Decoupled Dataset Distillation: A Closer Look for Fair and Comprehensive Evaluation,3,False,0,0,0,0,,high,"The paper focuses on dataset distillation for computational efficiency and performance, with no relation to AI safety, alignment, or catastrophic risk."
xlr3NqxUqY,Contact-guided Real2Sim from Monocular Video with Planar Scene Primitives,3,False,0,0,0,0,,high,"The paper focuses on improving real-to-sim reconstruction of human motion and scene geometry for robotics/animation, with no mention of AI safety, alignment, or catastrophic risk."
DdrsHWobR1,Disentangled Robot Learning via Separate Forward and Inverse Dynamics Pretraining,3,False,0,0,0,0,,high,"The paper focuses on improving robot learning performance and efficiency through disentangled dynamics pretraining, with no mention of AI safety, alignment, or catastrophic risk."
wmQoigkqUt,SatDreamer360: Multiview-Consistent Generation of Ground-Level Scenes from Satellite Imagery,3,False,0,0,0,0,,high,"The paper focuses on a computer vision task (generating ground-level scenes from satellite imagery) for simulation and navigation, with no mention of AI safety, alignment, or risk mitigation."
sJ0jUO9Mxr,Measuring Audio's Impact on Correctness: Audio-Contribution-Aware Post-Training of Large Audio Language Models,3,False,0,0,0,0,,high,"The paper focuses on improving the performance and correctness of Large Audio Language Models through data filtering and post-training paradigms, which is a general capability improvement task."
YzZ4pSAwZy,CIAR: Interval-based Collaborative Decoding for Image Generation Acceleration,3,False,0,0,0,0,,high,"The paper focuses on accelerating image generation through a cloud-device collaboration framework and decoding optimization, with no mention of AI safety, alignment, or risk mitigation."
2DuMBKVbX2,Mitigating Non-IID Drift in Zeroth-Order Federated LLM Fine-Tuning with Transferable Sparsity,3,False,0,0,0,0,,high,"The paper focuses on improving communication efficiency and mitigating data drift in federated learning for LLMs, which is a general capability and optimization problem with no safety or alignment motivation."
2fgzEJPH02,LipNeXt: Scaling up Lipschitz-based Certified Robustness to Billion-parameter Models,4,True,3,2,1,6,Adversarial Robustness,high,"The paper focuses on certified robustness against adversarial attacks using Lipschitz-based constraints, which is a core part of hardening models against adversarial inputs."
tqnkbdYWWm,FlexLoRA: Entropy-Guided Flexible Low-Rank Adaptation,3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency and flexibility of parameter-efficient fine-tuning (LoRA) for general performance, with no mention of AI safety, alignment, or catastrophic risk."
DTQIjngDta,$\pi^3$: Permutation-Equivariant Visual Geometry Learning,3,False,0,0,0,0,,high,"The paper focuses on improving visual geometry reconstruction and camera pose estimation through a permutation-equivariant architecture, with no mention of AI safety or alignment."
